Channel,Fiber distance (m),Northing (m),Easting (m),Depth (m)
4040,792.0294,4262984,335865.5,-984.35
4041,793.0511,4262984,335865.5,-983.32
4042,794.0727,4262984,335865.5,-982.3
4043,795.0943,4262984,335865.5,-981.28
4044,796.116,4262984,335865.5,-980.26
4045,797.1376,4262984,335865.5,-979.24
4046,798.1592,4262984,335865.5,-978.22
4047,799.1808,4262984,335865.5,-977.2
4048,800.2025,4262984,335865.5,-976.17
4049,801.2241,4262984,335865.5,-975.15
4050,802.2457,4262984,335865.5,-974.13
4051,803.2674,4262984,335865.5,-973.11
4052,804.289,4262984,335865.5,-972.09
4053,805.3106,4262984,335865.5,-971.07
4054,806.3322,4262984,335865.5,-970.04
4055,807.3539,4262984,335865.5,-969.02
4056,808.3755,4262984,335865.5,-968
4057,809.3971,4262984,335865.5,-966.98
4058,810.4187,4262984,335865.5,-965.96
4059,811.4404,4262984,335865.5,-964.94
4060,812.462,4262984,335865.5,-963.91
4061,813.4836,4262984,335865.5,-962.89
4062,814.5053,4262984,335865.5,-961.87
4063,815.5269,4262984,335865.5,-960.85
4064,816.5485,4262984,335865.5,-959.83
4065,817.5701,4262984,335865.5,-958.81
4066,818.5918,4262984,335865.5,-957.78
4067,819.6134,4262984,335865.5,-956.76
4068,820.635,4262984,335865.5,-955.74
4069,821.6567,4262984,335865.5,-954.72
4070,822.6783,4262984,335865.5,-953.7
4071,823.6999,4262984,335865.5,-952.68
4072,824.7215,4262984,335865.5,-951.65
4073,825.7432,4262984,335865.5,-950.63
4074,826.7648,4262984,335865.5,-949.61
4075,827.7864,4262984,335865.5,-948.59
4076,828.8081,4262984,335865.5,-947.57
4077,829.8297,4262984,335865.5,-946.55
4078,830.8513,4262984,335865.5,-945.52
4079,831.8729,4262984,335865.5,-944.5
4080,832.8946,4262984,335865.5,-943.48
4081,833.9162,4262984,335865.5,-942.46
4082,834.9378,4262984,335865.5,-941.44
4083,835.9595,4262984,335865.5,-940.42
4084,836.9811,4262984,335865.5,-939.39
4085,838.0027,4262984,335865.5,-938.37
4086,839.0243,4262984,335865.5,-937.35
4087,840.046,4262984,335865.5,-936.33
4088,841.0676,4262984,335865.5,-935.31
4089,842.0892,4262984,335865.5,-934.29
4090,843.1108,4262984,335865.5,-933.27
4091,844.1325,4262984,335865.5,-932.24
4092,845.1541,4262984,335865.5,-931.22
4093,846.1757,4262984,335865.5,-930.2
4094,847.1974,4262984,335865.5,-929.18
4095,848.219,4262984,335865.5,-928.16
4096,849.2406,4262984,335865.5,-927.14
4097,850.2622,4262984,335865.5,-926.11
4098,851.2839,4262984,335865.5,-925.09
4099,852.3055,4262984,335865.5,-924.07
4100,853.3271,4262984,335865.5,-923.05
4101,854.3488,4262984,335865.5,-922.03
4102,855.3704,4262984,335865.5,-921.01
4103,856.392,4262984,335865.5,-919.98
4104,857.4136,4262984,335865.5,-918.96
4105,858.4353,4262984,335865.5,-917.94
4106,859.4569,4262984,335865.5,-916.92
4107,860.4785,4262984,335865.5,-915.9
4108,861.5002,4262984,335865.5,-914.88
4109,862.5218,4262984,335865.5,-913.85
4110,863.5434,4262984,335865.5,-912.83
4111,864.565,4262984,335865.5,-911.81
4112,865.5867,4262984,335865.5,-910.79
4113,866.6083,4262984,335865.5,-909.77
4114,867.6299,4262984,335865.5,-908.75
4115,868.6516,4262984,335865.5,-907.72
4116,869.6732,4262984,335865.5,-906.7
4117,870.6948,4262984,335865.5,-905.68
4118,871.7164,4262984,335865.5,-904.66
4119,872.7381,4262984,335865.5,-903.64
4120,873.7597,4262984,335865.5,-902.62
4121,874.7813,4262984,335865.5,-901.59
4122,875.8029,4262984,335865.5,-900.57
4123,876.8246,4262984,335865.5,-899.55
4124,877.8462,4262984,335865.5,-898.53
4125,878.8678,4262984,335865.5,-897.51
4126,879.8895,4262984,335865.5,-896.49
4127,880.9111,4262984,335865.5,-895.46
4128,881.9327,4262984,335865.5,-894.44
4129,882.9543,4262984,335865.5,-893.42
4130,883.976,4262984,335865.5,-892.4
4131,884.9976,4262984,335865.5,-891.38
4132,886.0192,4262984,335865.5,-890.36
4133,887.0409,4262984,335865.5,-889.34
4134,888.0625,4262984,335865.5,-888.31
4135,889.0841,4262984,335865.5,-887.29
4136,890.1057,4262984,335865.5,-886.27
4137,891.1274,4262984,335865.5,-885.25
4138,892.149,4262984,335865.5,-884.23
4139,893.1706,4262984,335865.5,-883.21
4140,894.1923,4262984,335865.5,-882.18
4141,895.2139,4262984,335865.5,-881.16
4142,896.2355,4262984,335865.5,-880.14
4143,897.2571,4262984,335865.5,-879.12
4144,898.2788,4262984,335865.5,-878.1
4145,899.3004,4262984,335865.5,-877.08
4146,900.322,4262984,335865.5,-876.05
4147,901.3437,4262984,335865.5,-875.03
4148,902.3653,4262984,335865.5,-874.01
4149,903.3869,4262984,335865.5,-872.99
4150,904.4085,4262984,335865.5,-871.97
4151,905.4302,4262984,335865.5,-870.95
4152,906.4518,4262984,335865.5,-869.92
4153,907.4734,4262984,335865.5,-868.9
4154,908.495,4262984,335865.5,-867.88
4155,909.5167,4262984,335865.5,-866.86
4156,910.5383,4262984,335865.5,-865.84
4157,911.5599,4262984,335865.5,-864.82
4158,912.5816,4262984,335865.5,-863.79
4159,913.6032,4262984,335865.5,-862.77
4160,914.6248,4262984,335865.5,-861.75
4161,915.6464,4262984,335865.5,-860.73
4162,916.6681,4262984,335865.5,-859.71
4163,917.6897,4262984,335865.5,-858.69
4164,918.7113,4262984,335865.5,-857.66
4165,919.733,4262984,335865.5,-856.64
4166,920.7546,4262984,335865.5,-855.62
4167,921.7762,4262984,335865.5,-854.6
4168,922.7978,4262984,335865.5,-853.58
4169,923.8195,4262984,335865.5,-852.56
4170,924.8411,4262984,335865.5,-851.53
4171,925.8627,4262984,335865.5,-850.51
4172,926.8844,4262984,335865.5,-849.49
4173,927.906,4262984,335865.5,-848.47
4174,928.9276,4262984,335865.5,-847.45
4175,929.9492,4262984,335865.5,-846.43
4176,930.9709,4262984,335865.5,-845.41
4177,931.9925,4262984,335865.5,-844.38
4178,933.0141,4262984,335865.5,-843.36
4179,934.0357,4262984,335865.5,-842.34
4180,935.0574,4262984,335865.5,-841.32
4181,936.079,4262984,335865.5,-840.3
4182,937.1006,4262984,335865.5,-839.28
4183,938.1223,4262984,335865.5,-838.25
4184,939.1439,4262984,335865.5,-837.23
4185,940.1655,4262984,335865.5,-836.21
4186,941.1871,4262984,335865.5,-835.19
4187,942.2088,4262984,335865.5,-834.17
4188,943.2304,4262984,335865.5,-833.15
4189,944.252,4262984,335865.5,-832.12
4190,945.2737,4262984,335865.5,-831.1
4191,946.2953,4262984,335865.5,-830.08
4192,947.3169,4262984,335865.5,-829.06
4193,948.3385,4262984,335865.5,-828.04
4194,949.3602,4262984,335865.5,-827.02
4195,950.3818,4262984,335865.5,-825.99
4196,951.4034,4262984,335865.5,-824.97
4197,952.4251,4262984,335865.5,-823.95
4198,953.4467,4262984,335865.5,-822.93
4199,954.4683,4262984,335865.5,-821.91
4200,955.4899,4262984,335865.5,-820.89
4201,956.5116,4262984,335865.5,-819.86
4202,957.5332,4262984,335865.5,-818.84
4203,958.5548,4262984,335865.5,-817.82
4204,959.5765,4262984,335865.5,-816.8
4205,960.5981,4262984,335865.5,-815.78
4206,961.6197,4262984,335865.5,-814.76
4207,962.6413,4262984,335865.5,-813.73
4208,963.663,4262984,335865.5,-812.71
4209,964.6846,4262984,335865.5,-811.69
4210,965.7062,4262984,335865.5,-810.67
4211,966.7278,4262984,335865.5,-809.65
4212,967.7495,4262984,335865.5,-808.63
4213,968.7711,4262984,335865.5,-807.6
4214,969.7927,4262984,335865.5,-806.58
4215,970.8144,4262984,335865.5,-805.56
4216,971.836,4262984,335865.5,-804.54
4217,972.8576,4262984,335865.5,-803.52
4218,973.8792,4262984,335865.5,-802.5
4219,974.9009,4262984,335865.5,-801.48
4220,975.9225,4262984,335865.5,-800.45
4221,976.9441,4262984,335865.5,-799.43
4222,977.9658,4262984,335865.5,-798.41
4223,978.9874,4262984,335865.5,-797.39
4224,980.009,4262984,335865.5,-796.37
4225,981.0306,4262984,335865.5,-795.35
4226,982.0523,4262984,335865.5,-794.32
4227,983.0739,4262984,335865.5,-793.3
4228,984.0955,4262984,335865.5,-792.28
4229,985.1172,4262984,335865.5,-791.26
4230,986.1388,4262984,335865.5,-790.24
4231,987.1604,4262984,335865.5,-789.22
4232,988.182,4262984,335865.5,-788.19
4233,989.2037,4262984,335865.5,-787.17
4234,990.2253,4262984,335865.5,-786.15
4235,991.2469,4262984,335865.5,-785.13
4236,992.2686,4262984,335865.5,-784.11
4237,993.2902,4262984,335865.5,-783.09
4238,994.3118,4262984,335865.5,-782.06
4239,995.3334,4262984,335865.5,-781.04
4240,996.3551,4262984,335865.5,-780.02
4241,997.3767,4262984,335865.5,-779
4242,998.3983,4262984,335865.5,-777.98
4243,999.4199,4262984,335865.5,-776.96
4244,1000.4416,4262984,335865.5,-775.93
4245,1001.4632,4262984,335865.5,-774.91
4246,1002.4848,4262984,335865.5,-773.89
4247,1003.5065,4262984,335865.5,-772.87
4248,1004.5281,4262984,335865.5,-771.85
4249,1005.5497,4262984,335865.5,-770.83
4250,1006.5713,4262984,335865.5,-769.8
4251,1007.593,4262984,335865.5,-768.78
4252,1008.6146,4262984,335865.5,-767.76
4253,1009.6362,4262984,335865.5,-766.74
4254,1010.6579,4262984,335865.5,-765.72
4255,1011.6795,4262984,335865.5,-764.7
4256,1012.7011,4262984,335865.5,-763.67
4257,1013.7227,4262984,335865.5,-762.65
4258,1014.7444,4262984,335865.5,-761.63
4259,1015.766,4262984,335865.5,-760.61
4260,1016.7876,4262984,335865.5,-759.59
4261,1017.8093,4262984,335865.5,-758.57
4262,1018.8309,4262984,335865.5,-757.55
4263,1019.8525,4262984,335865.5,-756.52
4264,1020.8741,4262984,335865.5,-755.5
4265,1021.8958,4262984,335865.5,-754.48
4266,1022.9174,4262984,335865.5,-753.46
4267,1023.939,4262984,335865.5,-752.44
4268,1024.9607,4262984,335865.5,-751.42
4269,1025.9823,4262984,335865.5,-750.39
4270,1027.0039,4262984,335865.5,-749.37
4271,1028.0255,4262984,335865.5,-748.35
4272,1029.0472,4262984,335865.5,-747.33
4273,1030.0688,4262984,335865.5,-746.31
4274,1031.0904,4262984,335865.5,-745.29
4275,1032.112,4262984,335865.5,-744.26
4276,1033.1337,4262984,335865.5,-743.24
4277,1034.1553,4262984,335865.5,-742.22
4278,1035.1769,4262984,335865.5,-741.2
4279,1036.1986,4262984,335865.5,-740.18
4280,1037.2202,4262984,335865.5,-739.16
4281,1038.2418,4262984,335865.5,-738.13
4282,1039.2634,4262984,335865.5,-737.11
4283,1040.2851,4262984,335865.5,-736.09
4284,1041.3067,4262984,335865.5,-735.07
4285,1042.3283,4262984,335865.5,-734.05
4286,1043.35,4262984,335865.5,-733.03
4287,1044.3716,4262984,335865.5,-732
4288,1045.3932,4262984,335865.5,-730.98
4289,1046.4148,4262984,335865.5,-729.96
4290,1047.4365,4262984,335865.5,-728.94
4291,1048.4581,4262984,335865.5,-727.92
4292,1049.4797,4262984,335865.5,-726.9
4293,1050.5014,4262984,335865.5,-725.87
4294,1051.523,4262984,335865.5,-724.85
4295,1052.5446,4262984,335865.5,-723.83
4296,1053.5662,4262984,335865.5,-722.81
4297,1054.5879,4262984,335865.5,-721.79
4298,1055.6095,4262984,335865.5,-720.77
4299,1056.6311,4262984,335865.5,-719.74
4300,1057.6528,4262984,335865.5,-718.72
4301,1058.6744,4262984,335865.5,-717.7
4302,1059.696,4262984,335865.5,-716.68
4303,1060.7176,4262984,335865.5,-715.66
4304,1061.7393,4262984,335865.5,-714.64
4305,1062.7609,4262984,335865.5,-713.62
4306,1063.7825,4262984,335865.5,-712.59
4307,1064.8041,4262984,335865.5,-711.57
4308,1065.8258,4262984,335865.5,-710.55
4309,1066.8474,4262984,335865.5,-709.53
4310,1067.869,4262984,335865.5,-708.51
4311,1068.8907,4262984,335865.5,-707.49
4312,1069.9123,4262984,335865.5,-706.46
4313,1070.9339,4262984,335865.5,-705.44
4314,1071.9555,4262984,335865.5,-704.42
4315,1072.9772,4262984,335865.5,-703.4
4316,1073.9988,4262984,335865.5,-702.38
4317,1075.0204,4262984,335865.5,-701.36
4318,1076.0421,4262984,335865.5,-700.33
4319,1077.0637,4262984,335865.5,-699.31
4320,1078.0853,4262984,335865.5,-698.29
4321,1079.1069,4262984,335865.5,-697.27
4322,1080.1286,4262984,335865.5,-696.25
4323,1081.1502,4262984,335865.5,-695.23
4324,1082.1718,4262984,335865.5,-694.2
4325,1083.1935,4262984,335865.5,-693.18
4326,1084.2151,4262984,335865.5,-692.16
4327,1085.2367,4262984,335865.5,-691.14
4328,1086.2583,4262984,335865.5,-690.12
4329,1087.28,4262984,335865.5,-689.1
4330,1088.3016,4262984,335865.5,-688.07
4331,1089.3232,4262984,335865.5,-687.05
4332,1090.3449,4262984,335865.5,-686.03
4333,1091.3665,4262984,335865.5,-685.01
4334,1092.3881,4262984,335865.5,-683.99
4335,1093.4097,4262984,335865.5,-682.97
4336,1094.4314,4262984,335865.5,-681.94
4337,1095.453,4262984,335865.5,-680.92
4338,1096.4746,4262984,335865.5,-679.9
4339,1097.4962,4262984,335865.5,-678.88
4340,1098.5179,4262984,335865.5,-677.86
4341,1099.5395,4262984,335865.5,-676.84
4342,1100.5611,4262984,335865.5,-675.81
4343,1101.5828,4262984,335865.5,-674.79
4344,1102.6044,4262984,335865.5,-673.77
4345,1103.626,4262984,335865.5,-672.75
4346,1104.6476,4262984,335865.5,-671.73
4347,1105.6693,4262984,335865.5,-670.71
4348,1106.6909,4262984,335865.5,-669.69
4349,1107.7125,4262984,335865.5,-668.66
4350,1108.7342,4262984,335865.5,-667.64
4351,1109.7558,4262984,335865.5,-666.62
4352,1110.7774,4262984,335865.5,-665.6
4353,1111.799,4262984,335865.5,-664.58
4354,1112.8207,4262984,335865.5,-663.56
4355,1113.8423,4262984,335865.5,-662.53
4356,1114.8639,4262984,335865.5,-661.51
4357,1115.8856,4262984,335865.5,-660.49
4358,1116.9072,4262984,335865.5,-659.47
4359,1117.9288,4262984,335865.5,-658.45
4360,1118.9504,4262984,335865.5,-657.43
4361,1119.9721,4262984,335865.5,-656.4
4362,1120.9937,4262984,335865.5,-655.38
4363,1122.0153,4262984,335865.5,-654.36
4364,1123.0369,4262984,335865.5,-653.34
4365,1124.0586,4262984,335865.5,-652.32
4366,1125.0802,4262984,335865.5,-651.3
4367,1126.1018,4262984,335865.5,-650.27
4368,1127.1235,4262984,335865.5,-649.25
4369,1128.1451,4262984,335865.5,-648.23
4370,1129.1667,4262984,335865.5,-647.21
4371,1130.1883,4262984,335865.5,-646.19
4372,1131.21,4262984,335865.5,-645.17
4373,1132.2316,4262984,335865.5,-644.14
4374,1133.2532,4262984,335865.5,-643.12
4375,1134.2749,4262984,335865.5,-642.1
4376,1135.2965,4262984,335865.5,-641.08
4377,1136.3181,4262984,335865.5,-640.06
4378,1137.3397,4262984,335865.5,-639.04
4379,1138.3614,4262984,335865.5,-638.01
4380,1139.383,4262984,335865.5,-636.99
4381,1140.4046,4262984,335865.5,-635.97
4382,1141.4263,4262984,335865.5,-634.95
4383,1142.4479,4262984,335865.5,-633.93
4384,1143.4695,4262984,335865.5,-632.91
4385,1144.4911,4262984,335865.5,-631.88
4386,1145.5128,4262984,335865.5,-630.86
4387,1146.5344,4262984,335865.5,-629.84
4388,1147.556,4262984,335865.5,-628.82
4389,1148.5777,4262984,335865.5,-627.8
4390,1149.5993,4262984,335865.5,-626.78
4391,1150.6209,4262984,335865.5,-625.76
4392,1151.6425,4262984,335865.5,-624.73
4393,1152.6642,4262984,335865.5,-623.71
4394,1153.6858,4262984,335865.5,-622.69
4395,1154.7074,4262984,335865.5,-621.67
4396,1155.729,4262984,335865.5,-620.65
4397,1156.7507,4262984,335865.5,-619.63
4398,1157.7723,4262984,335865.5,-618.6
4399,1158.7939,4262984,335865.5,-617.58
4400,1159.8156,4262984,335865.5,-616.56
4401,1160.8372,4262984,335865.5,-615.54
4402,1161.8588,4262984,335865.5,-614.52
4403,1162.8804,4262984,335865.5,-613.5
4404,1163.9021,4262984,335865.5,-612.47
4405,1164.9237,4262984,335865.5,-611.45
4406,1165.9453,4262984,335865.5,-610.43
4407,1166.967,4262984,335865.5,-609.41
4408,1167.9886,4262984,335865.5,-608.39
4409,1169.0102,4262984,335865.5,-607.37
4410,1170.0318,4262984,335865.5,-606.34
4411,1171.0535,4262984,335865.5,-605.32
4412,1172.0751,4262984,335865.5,-604.3
4413,1173.0967,4262984,335865.5,-603.28
4414,1174.1184,4262984,335865.5,-602.26
4415,1175.14,4262984,335865.5,-601.24
4416,1176.1616,4262984,335865.5,-600.21
4417,1177.1832,4262984,335865.5,-599.19
4418,1178.2049,4262984,335865.5,-598.17
4419,1179.2265,4262984,335865.5,-597.15
4420,1180.2481,4262984,335865.5,-596.13
4421,1181.2698,4262984,335865.5,-595.11
4422,1182.2914,4262984,335865.5,-594.08
4423,1183.313,4262984,335865.5,-593.06
4424,1184.3346,4262984,335865.5,-592.04
4425,1185.3563,4262984,335865.5,-591.02
4426,1186.3779,4262984,335865.5,-590
4427,1187.3995,4262984,335865.5,-588.98
4428,1188.4211,4262984,335865.5,-587.95
4429,1189.4428,4262984,335865.5,-586.93
4430,1190.4644,4262984,335865.5,-585.91
4431,1191.486,4262984,335865.5,-584.89
4432,1192.5077,4262984,335865.5,-583.87
4433,1193.5293,4262984,335865.5,-582.85
4434,1194.5509,4262984,335865.5,-581.83
4435,1195.5725,4262984,335865.5,-580.8
4436,1196.5942,4262984,335865.5,-579.78
4437,1197.6158,4262984,335865.5,-578.76
4438,1198.6374,4262984,335865.5,-577.74
4439,1199.6591,4262984,335865.5,-576.72
4440,1200.6807,4262984,335865.5,-575.7
4441,1201.7023,4262984,335865.5,-574.67
4442,1202.7239,4262984,335865.5,-573.65
4443,1203.7456,4262984,335865.5,-572.63
4444,1204.7672,4262984,335865.5,-571.61
4445,1205.7888,4262984,335865.5,-570.59
4446,1206.8105,4262984,335865.5,-569.57
4447,1207.8321,4262984,335865.5,-568.54
4448,1208.8537,4262984,335865.5,-567.52
4449,1209.8753,4262984,335865.5,-566.5
4450,1210.897,4262984,335865.5,-565.48
4451,1211.9186,4262984,335865.5,-564.46
4452,1212.9402,4262984,335865.5,-563.44
4453,1213.9619,4262984,335865.5,-562.41
4454,1214.9835,4262984,335865.5,-561.39
4455,1216.0051,4262984,335865.5,-560.37
4456,1217.0267,4262984,335865.5,-559.35
4457,1218.0484,4262984,335865.5,-558.33
4458,1219.07,4262984,335865.5,-557.31
4459,1220.0916,4262984,335865.5,-556.28
4460,1221.1132,4262984,335865.5,-555.26
4461,1222.1349,4262984,335865.5,-554.24
4462,1223.1565,4262984,335865.5,-553.22
4463,1224.1781,4262984,335865.5,-552.2
4464,1225.1998,4262984,335865.5,-551.18
4465,1226.2214,4262984,335865.5,-550.15
4466,1227.243,4262984,335865.5,-549.13
4467,1228.2646,4262984,335865.5,-548.11
4468,1229.2863,4262984,335865.5,-547.09
4469,1230.3079,4262984,335865.5,-546.07
4470,1231.3295,4262984,335865.5,-545.05
4471,1232.3512,4262984,335865.5,-544.02
4472,1233.3728,4262984,335865.5,-543
4473,1234.3944,4262984,335865.5,-541.98
4474,1235.416,4262984,335865.5,-540.96
4475,1236.4377,4262984,335865.5,-539.94
4476,1237.4593,4262984,335865.5,-538.92
4477,1238.4809,4262984,335865.5,-537.9
4478,1239.5026,4262984,335865.5,-536.87
4479,1240.5242,4262984,335865.5,-535.85
4480,1241.5458,4262984,335865.5,-534.83
4481,1242.5674,4262984,335865.5,-533.81
4482,1243.5891,4262984,335865.5,-532.79
4483,1244.6107,4262984,335865.5,-531.77
4484,1245.6323,4262984,335865.5,-530.74
4485,1246.654,4262984,335865.5,-529.72
4486,1247.6756,4262984,335865.5,-528.7
4487,1248.6972,4262984,335865.5,-527.68
4488,1249.7188,4262984,335865.5,-526.66
4489,1250.7405,4262984,335865.5,-525.64
4490,1251.7621,4262984,335865.5,-524.61
4491,1252.7837,4262984,335865.5,-523.59
4492,1253.8053,4262984,335865.5,-522.57
4493,1254.827,4262984,335865.5,-521.55
4494,1255.8486,4262984,335865.5,-520.53
4495,1256.8702,4262984,335865.5,-519.51
4496,1257.8919,4262984,335865.5,-518.48
4497,1258.9135,4262984,335865.5,-517.46
4498,1259.9351,4262984,335865.5,-516.44
4499,1260.9567,4262984,335865.5,-515.42
4500,1261.9784,4262984,335865.5,-514.4
4501,1263,4262984,335865.5,-513.38
4502,1264.0216,,,
4503,1265.0433,,,
4504,1266.0649,,,
4505,1267.0865,,,
4506,1268.1081,,,
4507,1269.1298,,,
4508,1270.1514,,,
4509,1271.173,,,
4510,1272.1947,,,
4511,1273.2163,,,
4512,1274.2379,,,
4513,1275.2595,,,
4514,1276.2812,,,
4515,1277.3028,,,
4516,1278.3244,,,
4517,1279.346,,,
4518,1280.3677,,,
4519,1281.3893,,,
4520,1282.4109,,,
4521,1283.4326,,,
4522,1284.4542,,,
4523,1285.4758,,,
4524,1286.4974,,,
4525,1287.5191,,,
4526,1288.5407,,,
4527,1289.5623,,,
4528,1290.584,,,
4529,1291.6056,,,
4530,1292.6272,,,
4531,1293.6488,,,
4532,1294.6705,,,
4533,1295.6921,,,
4534,1296.7137,,,
4535,1297.7354,,,
4536,1298.757,,,
4537,1299.7786,,,
4538,1300.8002,,,
4539,1301.8219,,,
4540,1302.8435,,,
4541,1303.8651,,,
4542,1304.8868,,,
4543,1305.9084,,,
4544,1306.93,,,
4545,1307.9516,,,
4546,1308.9733,,,
4547,1309.9949,,,
4548,1311.0165,,,
4549,1312.0381,,,
4550,1313.0598,,,
4551,1314.0814,,,
4552,1315.103,,,
4553,1316.1247,,,
4554,1317.1463,,,
4555,1318.1679,,,
4556,1319.1895,,,
4557,1320.2112,,,
4558,1321.2328,,,
4559,1322.2544,,,
4560,1323.2761,,,
4561,1324.2977,,,
4562,1325.3193,,,
4563,1326.3409,,,
4564,1327.3626,,,
4565,1328.3842,,,
4566,1329.4058,,,
4567,1330.4275,,,
4568,1331.4491,,,
4569,1332.4707,,,
4570,1333.4923,,,
4571,1334.514,,,
4572,1335.5356,,,
4573,1336.5572,,,
4574,1337.5789,,,
4575,1338.6005,,,
4576,1339.6221,,,
4577,1340.6437,,,
4578,1341.6654,,,
4579,1342.687,,,
4580,1343.7086,,,
